labels,text,phone_number
ham,Sorry i din lock my keypad.,8369798268
ham,Did u got that persons story,9189850056
ham,Are you planning to come chennai?,7408215480
spam,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,659-894-9255
ham,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!,6759890980
ham,We are okay. Going to sleep now. Later,8423065639
ham,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",6685683765
ham,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to \DRINK\"". . . But don't \""DRIVE \""""",7590317768
spam,A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611 ,739-728-7121
ham,Where r e meeting tmr?,6246470789
ham,Lol yes. But it will add some spice to your day.,9421708320
ham,Hope you are having a great day.,6781672976
ham,Our Prasanth ettans mother passed away last night. Just pray for her and family.,6903092143
ham,"K, I'll work something out",9349063635
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,717-553-9791
ham,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age,7573750541
ham,I cant pick the phone right now. Pls send a message,8781357146
ham,You call him and tell now infront of them. Call him now.,7715569331
ham,Ok no prob...,6681633973
ham,Ladies first and genus second k .,6305435666
ham,No. Yes please. Been swimming?,6796290780
ham,Mum not going robinson already.,7804827832
ham,Ok set let u noe e details later...,9244479201
ham,Not..tel software name..,6972582986
ham,I send the print  outs da.,7365930421
ham,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO ,7519120807
ham,"When I was born, GOD said, \Oh No! Another IDIOT\"". When you were born",7325945699
ham,"I didnt get ur full msg..sometext is missing, send it again",9291164194
ham,"Probably not, I'm almost out of gas and I get some cash tomorrow",6344399853
spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",690-379-5528
ham,I forgot 2 ask Ì_ all smth.. There's a card on da present lei... How? ÌÏ all want 2 write smth or sign on it?,6605837868
ham,I'm leaving my house now.,6283074830
spam,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",439-967-1185
ham,ÌÏ ready then call me...,8293271938
ham,Wewa is 130. Iriver 255. All 128 mb.,9338911815
ham,It is a good thing I'm now getting the connection to bw,9387326653
ham,Sry da..jst nw only i came to home..,9353101186
ham,"That's cool he'll be here all night, lemme know when you're around",9684795119
ham,Are you staying in town ?,8368999895
ham,"Haha yeah, 2 oz is kind of a shitload",7571705908
ham,Ok u can take me shopping when u get paid =D,8484502079
ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",9205171378
ham,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins",7287513976
ham,But pls dont play in others life.,6445063815
ham,Eatin my lunch...,9744972077
ham,Hmmm.but you should give it on one day..,9695882920
ham,"Didn't try, g and I decided not to head out",8832971422
ham,Ok no prob,6721063740
ham,Surly ill give it to you:-) while coming to review.,6276102331
ham,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies",6970885537
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,7381004330
ham,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.,6639837961
spam,"URGENT! Your Mobile No 07808726822 was awarded a å£2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",845-843-3008
ham,A guy who gets used but is too dumb to realize it.,7921838875
ham,"Okey dokey, i‰Û÷ll be over in a bit just sorting some stuff out.",8382838673
ham,Don no da:)whats you plan?,8815728311
ham,Yes fine ,7525918125
spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",156-647-5993
ham,I liked the new mobile,7393424886
ham,Anytime...,7419697511
ham,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,7968571765
ham,Yar but they say got some error.,6105110640
ham,Hey anyway i have to :-),9794534057
ham,Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.,7363195839
ham,Wif my family booking tour package.,9103962249
ham,"Did you say bold, then torch later. Or one torch and 2bold?",6957523722
ham,"Haha awesome, I might need to take you up on that, what you doin tonight?",9703934788
ham,Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-),9983175025
ham,Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...,8588705510
ham,Thats cool princess! I will cover your face in hot sticky cum :),9443031359
ham,Big brother‰Û÷s really scraped the barrel with this shower of social misfits,9324933287
ham,Oops i thk i dun haf enuff... I go check then tell Ì_..,9217094249
ham,S:)8 min to go for lunch:),9868711806
ham,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.",7143619447
ham,"K will do, addie &amp; I are doing some art so I'll be here when you get home",6945893915
ham,My uncles in Atlanta. Wish you guys a great semester.,9560647889
ham,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...",8681741696
ham,Forgot to tell Ì_ smth.. Can Ì_ like number the sections so that it's clearer..,9722135363
ham,"Yup. Anything lor, if u dun wan it's ok...",7380135197
ham,"I'm home, my love ... If your still awake ... *loving kiss*",7106050443
ham,HELLO PEACH! MY CAKE TASTS LUSH!,8558595015
spam,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",499-394-9380
ham,"There'll be a minor shindig at my place later tonight, you interested?",7303437669
ham,Jason says it's cool if we pick some up from his place in like an hour,8325212677
spam,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",134-181-2019
ham,I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;,9649034558
ham,I've reached already.,7865542607
ham,I dont know ask to my brother. Nothing problem some thing that. Just i told .,7985395279
ham,K:)eng rocking in ashes:),6329874767
ham,Wat time r Ì_ going to xin's hostel?,7404796334
ham,Good Morning my Dear Shijutta........... Have a great &amp; successful day.,6718178774
spam,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,433-477-8517
ham,Oh k:)after that placement there ah?,8455824497
ham,"Not for possession, especially not first offense",9499632251
ham,"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?",6335878237
ham,I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?,6858276040
ham,We have pizza if u want,8579294163
ham,"I keep seeing weird shit and bein all \woah\"" then realising it's actually reasonable and I'm all \""oh\""""",9862262281
ham,Many more happy returns of the day. I wish you happy birthday.,9317376538
ham,Ya very nice. . .be ready on thursday,9350203147
ham,I am in hospital da. . I will return home in evening,9678478142
ham,"\Thinking of u ;) x\""""",9837659519
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,381-377-5918
ham,Orh i tot u say she now still dun believe.,8824003393
ham,"When you just put in the + sign, choose my number and the pin will show. Right?",7655437533
ham,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,8635011296
ham,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx,9845102343
ham,"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to",9967886245
spam,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,861-801-9759
ham,Well boy am I glad G wasted all night at applebees for nothing,7888794600
spam,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,148-483-6547
ham,Ok lor... Or u wan me go look 4 u?,9338620349
ham,U wan 2 haf lunch i'm in da canteen now.,8508615666
ham,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..,9565832909
ham,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around",8825017882
spam,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,890-148-2003
spam,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 å£100 cash. Name the NEW US President? txt ans to 80082,758-744-2182
ham,I'm home. Doc gave me pain meds says everything is fine.,9160393938
ham,It's Ì© only $140 ard...Ìä rest all ard $180 at least...Which is Ì© price 4 Ì© 2 bedrm ($900),7137407679
ham,Me too! Have a lovely night xxx,7426124384
ham,Prepare to be pleasured :),6944757222
ham,Hi.:)technical support.providing assistance to us customer through call and email:),7174476109
ham,if you text on your way to cup stop that should work. And that should be BUS,8815275383
ham,Whens your radio show?,7786716866
spam,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,285-148-5205
ham,I'm not sure if its still available though,9304856544
ham,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,7165641975
ham,CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx,7233474425
ham,Hi..i got the money da:),7313688464
ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",6874490014
ham,Ok then u tell me wat time u coming later lor.,9738036661
ham,U repeat e instructions again. Wat's e road name of ur house?,7923086267
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",9251341306
ham,Quite lor. But dun tell him wait he get complacent...,6135559628
ham,Sorry completely forgot * will pop em round this week if your still here?,7783526485
ham,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM,9991830263
ham,O we cant see if we can join denis and mina? Or does denis want alone time,7113556990
ham,Sen told that he is going to join his uncle finance in cbe,8254261152
ham,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke ,9229566552
ham,"Call me, i am senthil from hsbc.",8258081802
ham,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.",6484368325
